stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
place_brtorw,,"Orbitor Stn West",,,  43.656928, -79.598569,,,1,,America/Toronto,0,,B
place_brtrne,,"Renforth Stn East",,,  43.663101, -79.590908,,,1,,America/Toronto,0,,7
place_brtrnw,,"Renforth Stn West",,,  43.663266, -79.591095,,,1,,America/Toronto,0,,1
place_brtspe,,"Spectrum Stn East",,,  43.649685, -79.605668,,,1,,America/Toronto,0,,A
place_brtspw,,"Spectrum Stn West",,,  43.649644, -79.606037,,,1,,America/Toronto,0,,B
place_brttae,,"Tahoe Stn East",,,  43.638854, -79.609984,,,1,,America/Toronto,0,,A
place_brttaw,,"Tahoe Stn West",,,  43.638721, -79.610176,,,1,,America/Toronto,0,,B
place_brttom,,"Tomken Stn",,,  43.621747, -79.623502,,,1,,America/Toronto,0,,B
place_brtwce,,"Winston Churchill Stn East",,,  43.542062, -79.712388,,,1,,America/Toronto,0,,5
place_brtwcw,,"Winston Churchill Stn West",,,  43.542107, -79.712618,,,1,,America/Toronto,0,,3
place_bruhur,,"Brunel/Hurontario",,,  43.624816, -79.677511,,,1,,America/Toronto,0,,
place_bruken,,"Brunel/Kennedy",,,  43.632675, -79.664285,,,1,,America/Toronto,0,,
place_bruwhi,,"Brunel/Whittle",,,  43.626667, -79.674904,,,1,,America/Toronto,0,,
place_bthcmc,,"Burnhamthorpe Community Centre",,,  43.623881, -79.598330,,,1,,America/Toronto,0,,Used for annual Carassauga Festival
place_bur427,,"427 Hwy/Burnhamthorpe",,,  43.645518, -79.563568,,,1,,America/Toronto,0,,
place_bur9th,,"Burnhamthorpe/Ninth Line",,,  43.522041, -79.715989,,,1,,America/Toronto,0,,
place_burcar,,"Burnhamthorpe/Clarica",,,  43.595515, -79.632971,,,1,,America/Toronto,0,,
place_burcaw,,"Burnhamthorpe/Cawthra",,,  43.607784, -79.618480,,,1,,America/Toronto,0,,
place_burcln,,"Burnhamthorpe/Colonial",,,  43.529280, -79.707977,,,1,,America/Toronto,0,,
place_burcon,,"Burnhamthorpe/Confederation",,,  43.585223, -79.645021,,,1,,America/Toronto,0,,
place_burcpe,,"Burnhamthorpe/Central Pky E",,,  43.601187, -79.626201,,,1,,America/Toronto,0,,
place_burcre,,"Burnhamthorpe/Creditview",,,  43.568377, -79.664271,,,1,,America/Toronto,0,,
place_burdix,,"Burnhamthorpe/Dixie",,,  43.622456, -79.602577,,,1,,America/Toronto,0,,
place_burduk,,"Burnhamthorpe/Duke Of York",,,  43.588234, -79.641596,,,1,,America/Toronto,0,,
place_burdun,,"Burnhamthorpe/Dundas",,,  43.648785, -79.528733,,,1,,America/Toronto,0,,
place_bureml,,"Burnhamthorpe/East Mall",,,  43.646292, -79.559991,,,1,,America/Toronto,0,,
place_buremp,,"Burnhamthorpe/Erin Mills Pky",,,  43.546442, -79.683261,,,1,,America/Toronto,0,,
place_burese,,"Burnhamthorpe EB/E Station Rd",,,  43.570812, -79.661443,,,1,,America/Toronto,0,,
place_buresw,,"Burnhamthorpe WB/E Station Rd",,,  43.570812, -79.661443,,,1,,America/Toronto,0,,
place_burflg,,"Burnhamthorpe/Fieldgate",,,  43.628445, -79.596054,,,1,,America/Toronto,0,,
place_burfol,,"Burnhamthorpe/Folkway",,,  43.542028, -79.693606,,,1,,America/Toronto,0,,
place_burgle,,"Burnhamthorpe/Glen Erin",,,  43.542902, -79.691285,,,1,,America/Toronto,0,,
place_burhur,,"Burnhamthorpe/Hurontario",,,  43.593667, -79.635069,,,1,,America/Toronto,0,,
place_burkar,,"Burnhamthorpe/Kariya",,,  43.591483, -79.637670,,,1,,America/Toronto,0,,
place_burkip,,"Burnhamthorpe/Kipling",,,  43.651000, -79.539331,,,1,,America/Toronto,0,,
place_burliv,,"Burnhamthorpe/Living Arts",,,  43.586813, -79.643251,,,1,,America/Toronto,0,,
place_burloy,,"Burnhamthorpe/Loyalist",,,  43.532970, -79.703839,,,1,,America/Toronto,0,,
place_burmav,,"Burnhamthorpe/Mavis",,,  43.579421, -79.651579,,,1,,America/Toronto,0,,
place_burmis,,"Burnhamthorpe/Mississauga Rd",,,  43.553121, -79.675614,,,1,,America/Toronto,0,,
place_burmrd,,"Burnhamthorpe/Mill",,,  43.639214, -79.584348,,,1,,America/Toronto,0,,
place_burpon,,"Burnhamthorpe/Ponytrail",,,  43.633189, -79.590849,,,1,,America/Toronto,0,,
place_burrid,,"Burnhamthorpe/Ridgeway",,,  43.526123, -79.711484,,,1,,America/Toronto,0,,
place_bursha,,"Burnhamthorpe/Shaver",,,  43.648204, -79.551675,,,1,,America/Toronto,0,,
place_bursmi,,"Burnhamthorpe/Sawmill Valley",,,  43.550516, -79.676683,,,1,,America/Toronto,0,,
place_bursmw,,"Burnhamthorpe/South Millway",,,  43.548305, -79.679557,,,1,,America/Toronto,0,,
place_burspk,,"Burnhamthorpe/Robert Speck",,,  43.597192, -79.630889,,,1,,America/Toronto,0,,
place_burtom,,"Burnhamthorpe/Tomken",,,  43.613838, -79.612046,,,1,,America/Toronto,0,,
place_burwch,,"Burnhamthorpe/W Churchill Blvd",,,  43.536277, -79.700104,,,1,,America/Toronto,0,,
place_burwdl,,"Burnhamthorpe/Credit Woodlands",,,  43.563820, -79.669559,,,1,,America/Toronto,0,,
place_burwml,,"Burnhamthorpe/West Mall",,,  43.644840, -79.566250,,,1,,America/Toronto,0,,
place_burwol,,"Burnhamthorpe/Wolfedale",,,  43.576302, -79.655166,,,1,,America/Toronto,0,,
place_cactth,,"Cactus Gate/Tenth Line",,,  43.590037, -79.784956,,,1,,America/Toronto,0,,
place_canfre,,"Cantay/Freemont",,,  43.623719, -79.690202,,,1,,America/Toronto,0,,
place_canmav,,"Cantay/Mavis",,,  43.617062, -79.702517,,,1,,America/Toronto,0,,
place_canmlg,,"Cantay/McLaughlin",,,  43.621174, -79.695996,,,1,,America/Toronto,0,,
place_canwhr,,"Cantay/White Hart",,,  43.622580, -79.693685,,,1,,America/Toronto,0,,
place_caraop,,"CARA Operations Building",,,  43.671178, -79.628674,,,1,,America/Toronto,0,,
place_carkha,,"Cardiff/Khalsa",,,  43.672861, -79.679680,,,1,,America/Toronto,0,,
place_carlor,,"Cardiff/Lorimar",,,  43.669877, -79.687363,,,1,,America/Toronto,0,,
place_carmss,,"Mount Carmel Sec School",,,  43.573353, -79.773217,,,1,,America/Toronto,0,,
place_cartmk,,"Cardiff/Transmark",,,  43.673423, -79.683291,,,1,,America/Toronto,0,,
place_cartom,,"Cardiff/Tomken",,,  43.668597, -79.688830,,,1,,America/Toronto,0,,
place_cawctr,,"Cawthra Community Centre",,,  43.578468, -79.575988,,,1,,America/Toronto,0,,
place_cawsen,,"Cawthra Seniors Citizen Centre",,,  43.578440, -79.575889,,,1,,America/Toronto,0,,
place_cawtss,,"Cawthra Park Sec School",,,  43.575336, -79.573981,,,1,,America/Toronto,0,,
place_cclmwd,,"Country Club/Meadow Wood",,,  43.509954, -79.604285,,,1,,America/Toronto,0,,
place_ccterm,,"City Centre Transit Terminal",,,  43.594747, -79.646356,,,1,,America/Toronto,0,,
place_cemete,,"Streetsville Cemetery",,,  43.579343, -79.710375,,,1,,America/Toronto,0,,
place_cerfrw,,"Ceremonial/Fairwind",,,  43.604655, -79.662762,,,1,,America/Toronto,0,,
place_cergui,,"Ceremonial/Guildwood",,,  43.598473, -79.669279,,,1,,America/Toronto,0,,
place_cerhun,,"Ceremonial/Huntingfield",,,  43.608095, -79.658956,,,1,,America/Toronto,0,,
place_cerhur,,"Ceremonial/Hurontario",,,  43.609237, -79.656477,,,1,,America/Toronto,0,,
place_cermlg,,"Ceremonial/McLaughlin",,,  43.599891, -79.667266,,,1,,America/Toronto,0,,
place_chichu,,"Chinese Catholic Church",,,  43.613552, -79.664349,,,1,,America/Toronto,0,,
place_chmecc,,"Churchill Meadows Community Centre",,,  43.540782, -79.743078,,,1,,America/Toronto,0,,
place_chuvic,,"Churchill/Victory",,,  43.708279, -79.644200,,,1,,America/Toronto,0,,
place_citduk,,"City Centre Dr/Duke of York",,,  43.589070, -79.642965,,,1,,America/Toronto,0,,
place_citkar,,"City Centre Dr/Kariya",,,  43.592258, -79.639201,,,1,,America/Toronto,0,,
place_citliv,,"City Centre Dr/Living Arts",,,  43.587629, -79.644471,,,1,,America/Toronto,0,,
place_cksngo,,"Clarkson GO Station",,,  43.512849, -79.633120,,,1,,America/Toronto,0,,
place_cksnss,,"Clarkson Sec School",,,  43.504051, -79.647333,,,1,,America/Toronto,0,,
place_ckvlgo,,"Cooksville GO Station",,,  43.582302, -79.623609,,,1,,America/Toronto,0,,4
place_clahur,,"Clarica/Hurontario",,,  43.594827, -79.636455,,,1,,America/Toronto,0,,
place_clalan,,"Clara/Langworthy",,,  43.719879, -79.649028,,,1,,America/Toronto,0,,
place_colcln,,"Collegeway/Colonial",,,  43.524966, -79.702364,,,1,,America/Toronto,0,,
place_colemp,,"Collegeway/Erin Mills Pky",,,  43.544121, -79.679821,,,1,,America/Toronto,0,,
place_colgle,,"Collegeway/Glen Erin",,,  43.536616, -79.685691,,,1,,America/Toronto,0,,
place_colloy,,"Collegeway/Loyalist",,,  43.529581, -79.694828,,,1,,America/Toronto,0,,
place_collrd,,"Collegeway/Laird",,,  43.521284, -79.706353,,,1,,America/Toronto,0,,
place_colmis,,"Collegeway/Mississauga Rd",,,  43.544904, -79.662734,,,1,,America/Toronto,0,,
place_colrid,,"Collegeway/Ridgeway",,,  43.523209, -79.704592,,,1,,America/Toronto,0,,
place_colsmw,,"Collegeway/South Millway",,,  43.541385, -79.681515,,,1,,America/Toronto,0,,
place_colwch,,"Collegeway/W Churchill Blvd",,,  43.530880, -79.692721,,,1,,America/Toronto,0,,
place_confli,,"Convair/Flightline",,,  43.667515, -79.602102,,,1,,America/Toronto,0,,
place_conren,,"Convair/Renforth",,,  43.672146, -79.593535,,,1,,America/Toronto,0,,
place_coptam,,"Copenhagen/Tamar",,,  43.595146, -79.768487,,,1,,America/Toronto,0,,
place_cor410,,"410 Hwy/Courtneypark",,,  43.651884, -79.677723,,,1,,America/Toronto,0,,
place_cordix,,"Courtneypark/Dixie",,,  43.663345, -79.658309,,,1,,America/Toronto,0,,
place_coredw,,"Courtneypark/Edwards",,,  43.639666, -79.691083,,,1,,America/Toronto,0,,
place_corhur,,"Courtneypark/Hurontario",,,  43.637190, -79.694199,,,1,,America/Toronto,0,,
place_corken,,"Courtneypark/Kennedy",,,  43.647702, -79.684399,,,1,,America/Toronto,0,,
place_cormav,,"Courtneypark/Mavis",,,  43.623895, -79.711988,,,1,,America/Toronto,0,,
place_cormlg,,"Courtneypark/McLaughlin",,,  43.626360, -79.703085,,,1,,America/Toronto,0,,
place_cornet,,"Courtneypark/Netherhart",,,  43.671919, -79.648604,,,1,,America/Toronto,0,,
place_corord,,"Courtneypark/Ordan",,,  43.661825, -79.660017,,,1,,America/Toronto,0,,
place_corshw,,"Courtneypark/Shawson",,,  43.657332, -79.665400,,,1,,America/Toronto,0,,
place_cortom,,"Courtneypark/Tomken",,,  43.654762, -79.669711,,,1,,America/Toronto,0,,
place_corvip,,"Courtneypark/Vipond",,,  43.659302, -79.662876,,,1,,America/Toronto,0,,
place_cpecli,,"Central Pky E/Cliff",,,  43.593797, -79.621922,,,1,,America/Toronto,0,,
place_cpehur,,"Central Pky/Hurontario",,,  43.589220, -79.629112,,,1,,America/Toronto,0,,
place_cpemvl,,"Central Pky E/Mississ Valley",,,  43.591158, -79.626293,,,1,,America/Toronto,0,,
place_cpkisl,,"Central Pk Rdwy/Islington Ave",,,  43.648386, -79.525060,,,1,,America/Toronto,0,,
place_cpkyga,,"Central Parkway Garage",,,  43.569794, -79.653007,,,1,,America/Toronto,0,,
place_cprrch,,"Coopers/Rose Cherry",,,  43.632624, -79.660050,,,1,,America/Toronto,0,,
place_cpwcon,,"Central Pky W/Confederation",,,  43.583353, -79.636206,,,1,,America/Toronto,0,,
place_cpwesr,,"Central Pky W/E Station Rd",,,  43.567197, -79.656532,,,1,,America/Toronto,0,,
place_cpwmav,,"Central Pky W/Mavis",,,  43.575140, -79.645940,,,1,,America/Toronto,0,,
place_cpwred,,"Central Pky W/Redmond",,,  43.578944, -79.640963,,,1,,America/Toronto,0,,
place_cpwsem,,"Central Pky W/Semenyk",,,  43.569023, -79.653870,,,1,,America/Toronto,0,,
place_cpwwol,,"Central Pky W/Wolfedale",,,  43.571851, -79.648739,,,1,,America/Toronto,0,,
place_cramav,,"Crawford Mill/Mavis",,,  43.630180, -79.720085,,,1,,America/Toronto,0,,
place_creegl,,"Creditview/Eglington",,,  43.577913, -79.685251,,,1,,America/Toronto,0,,
place_crefin,,"Creditview/Financial",,,  43.612919, -79.739498,,,1,,America/Toronto,0,,
place_creolc,,"Creditview/Old Creditview",,,  43.613640, -79.734613,,,1,,America/Toronto,0,,
place_cretec,,"Creekbank/Tech",,,  43.642520, -79.615717,,,1,,America/Toronto,0,,
place_cromar,,"Croatian Martyrs Church",,,  43.567675, -79.694637,,,1,,America/Toronto,0,,
place_crotre,,"Crosscurrent/Tradewind",,,  43.596615, -79.775309,,,1,,America/Toronto,0,,
place_crowch,,"Crosscurrent/W Churchill Blvd",,,  43.594722, -79.780166,,,1,,America/Toronto,0,,
place_cttlyb,,"BRT City Centre",,,  43.594733, -79.646690,,,1,,America/Toronto,0,,
place_cvahos,,"Credit Valley Hospital Layby",,,  43.558707, -79.703386,,,1,,America/Toronto,0,,
place_cvecvr,,"CVHO Access Rd/Cred Valley Rd",,,  43.560921, -79.701655,,,1,,America/Toronto,0,,
place_cvhjnt,,"CValley Hospital/Fork",,,  43.560127, -79.703913,,,1,,America/Toronto,0,,
place_cvrcha,,"Credit Valley/The Chase",,,  43.557682, -79.701142,,,1,,America/Toronto,0,,
place_cvremp,,"Credit Valley Rd/Erin Mills Pky",,,  43.556549, -79.702009,,,1,,America/Toronto,0,,
place_cvrgle,,"Credit Valley/Glen Erin",,,  43.552444, -79.707655,,,1,,America/Toronto,0,,
place_cvrkim,,"Credit Valley Rd/Kimbermount",,,  43.548411, -79.713325,,,1,,America/Toronto,0,,
place_cvrwch,,"Credit Valley Rd/W Churchill Blv",,,  43.546830, -79.714448,,,1,,America/Toronto,0,,
place_cxcpga,,"Central Parkway Annex Garage",,,  43.568685, -79.657490,,,1,,America/Toronto,0,,
place_dakken,,"Dakota/Kennedy",,,  43.618575, -79.645177,,,1,,America/Toronto,0,,
place_daknah,,"Dakota/Nahani Way",,,  43.617117, -79.648208,,,1,,America/Toronto,0,,
place_danasp,,"Danton Promenade/Aspen",,,  43.588457, -79.777803,,,1,,America/Toronto,0,,
place_dclbgt,,"Darcel/Brandon Gate",,,  43.732071, -79.634673,,,1,,America/Toronto,0,,
place_dclfch,,"Darcel/Finch",,,  43.733389, -79.633788,,,1,,America/Toronto,0,,
place_dclnet,,"Darcel/Netherbrae",,,  43.719978, -79.627152,,,1,,America/Toronto,0,,
place_dcsfal,,"Dream Crest/Fallingbrook",,,  43.587781, -79.685990,,,1,,America/Toronto,0,,
place_dee9th,,"Deepwood/Ninth Line",,,  43.546173, -79.748602,,,1,,America/Toronto,0,,
place_deechm,,"Deepwood/Churchill Meadows",,,  43.549630, -79.743641,,,1,,America/Toronto,0,,
place_delhot,,"Delta Toronto Airport West Hotel",,,  43.643545, -79.633209,,,1,,America/Toronto,0,,
place_der427,,"427 Hwy/Derry",,,  43.718402, -79.620335,,,1,,America/Toronto,0,,
place_der9th,,"Derry/Ninth Line",,,  43.574347, -79.786993,,,1,,America/Toronto,0,,
place_derair,,"Derry/Airport Rd",,,  43.703571, -79.642035,,,1,,America/Toronto,0,,
place_derarg,,"Derry/Argentia",,,  43.601274, -79.756505,,,1,,America/Toronto,0,,
place_derbay,,"Derry/Shelter Bay",,,  43.590857, -79.768191,,,1,,America/Toronto,0,,
place_derbel,,"Derry/Bellshire",,,  43.621358, -79.742073,,,1,,America/Toronto,0,,
place_derbra,,"Derry/Bramalea",,,  43.684808, -79.663538,,,1,,America/Toronto,0,,
place_dercar,,"Derry/Cardiff",,,  43.671697, -79.678119,,,1,,America/Toronto,0,,
place_dercop,,"Derry/Copenhagen",,,  43.595076, -79.763620,,,1,,America/Toronto,0,,
place_derdan,,"Derry/Danton Promenade",,,  43.586089, -79.773627,,,1,,America/Toronto,0,,
place_derdix,,"Derry/Dixie",,,  43.675236, -79.674283,,,1,,America/Toronto,0,,
place_deredw,,"Derry Rd/Edwards Blvd",,,  43.648665, -79.703275,,,1,,America/Toronto,0,,
place_derenv,,"Derry/Envoy",,,  43.633104, -79.726333,,,1,,America/Toronto,0,,
place_derfin,,"Derry/Financial",,,  43.611748, -79.749238,,,1,,America/Toronto,0,,
place_dergle,,"Derry/Glen Erin",,,  43.592984, -79.765880,,,1,,America/Toronto,0,,
place_dergor,,"Derry/Goreway",,,  43.713621, -79.631604,,,1,,America/Toronto,0,,
place_derhur,,"Derry/Hurontario",,,  43.646077, -79.706108,,,1,,America/Toronto,0,,
place_derkdr,,"Derry/Kenderry",,,  43.652276, -79.699341,,,1,,America/Toronto,0,,
place_derken,,"Derry/Kennedy",,,  43.655850, -79.695295,,,1,,America/Toronto,0,,
place_dermav,,"Derry/Mavis",,,  43.632881, -79.722408,,,1,,America/Toronto,0,,
place_dermdv,,"Derry/Meadowvale",,,  43.614121, -79.744765,,,1,,America/Toronto,0,,
place_dermis,,"Derry/Mississauga Rd",,,  43.610051, -79.752148,,,1,,America/Toronto,0,,
place_dermlc,,"Derry/Millcreek",,,  43.597240, -79.761383,,,1,,America/Toronto,0,,
place_dermlg,,"Derry/McLaughlin",,,  43.636582, -79.716887,,,1,,America/Toronto,0,,
place_derpro,,"Derry/Professional",,,  43.709562, -79.636264,,,1,,America/Toronto,0,,
place_derros,,"Derry/Rosehurst",,,  43.577008, -79.784091,,,1,,America/Toronto,0,,
place_derrxw,,"Derry/Rexwood",,,  43.716252, -79.627249,,,1,,America/Toronto,0,,
place_dersyn,,"Derry/Syntex",,,  43.605054, -79.754631,,,1,,America/Toronto,0,,
place_derter,,"Derry/Terragar",,,  43.581543, -79.778686,,,1,,America/Toronto,0,,
place_dertom,,"Derry/Tomken",,,  43.665625, -79.684863,,,1,,America/Toronto,0,,
place_dertor,,"Derry/Torbram",,,  43.694503, -79.652576,,,1,,America/Toronto,0,,
place_dertth,,"Derry/Tenth Line",,,  43.583850, -79.776373,,,1,,America/Toronto,0,,
place_derwch,,"Derry/W Churchill Blvd",,,  43.588168, -79.770946,,,1,,America/Toronto,0,,
place_dirdav,,"Director Gt/Davand",,,  43.670921, -79.671748,,,1,,America/Toronto,0,,
place_discar,,"Disco/Carlingview",,,  43.699768, -79.601452,,,1,,America/Toronto,0,,
place_dixigo,,"Dixie GO Station",,,  43.608025, -79.577802,,,1,,America/Toronto,0,,
place_dixxrr,,"Dixie Railroad Underpass",,,  43.606345, -79.579667,,,1,,America/Toronto,0,,
place_dlv9th,,"Doug Leavens/Ninth Line",,,  43.565977, -79.775571,,,1,,America/Toronto,0,,
place_dlvlis,,"Doug Leavens/Lisgar",,,  43.567677, -79.773679,,,1,,America/Toronto,0,,
place_dlvtry,,"Doug Leavens/Trelawny",,,  43.571265, -79.770733,,,1,,America/Toronto,0,,
place_dncwch,,"Duncairn/W Churchill Blvd",,,  43.556705, -79.727919,,,1,,America/Toronto,0,,
place_dnw2nd,,"Donway/Second Line",,,  43.615956, -79.712207,,,1,,America/Toronto,0,,
place_dovasp,,"Doverwood/Aspen",,,  43.593777, -79.783580,,,1,,America/Toronto,0,,
place_drwbra,,"Drew/Bramalea",,,  43.689628, -79.669970,,,1,,America/Toronto,0,,
place_drwdix,,"Drew/Dixie",,,  43.681201, -79.682414,,,1,,America/Toronto,0,,
place_drwkbl,,"Drew/Kimbel",,,  43.702412, -79.655912,,,1,,America/Toronto,0,,
place_drwtor,,"Drew/Torbram",,,  43.699266, -79.659432,,,1,,America/Toronto,0,,
place_drwtrn,,"Drew/Tranmere",,,  43.688448, -79.671411,,,1,,America/Toronto,0,,
place_dun403,,"403 Hwy/Dundas",,,  43.511978, -79.693327,,,1,,America/Toronto,0,,
place_dun427,,"427 Hwy/Dundas",,,  43.628577, -79.556732,,,1,,America/Toronto,0,,
place_dun8th,,"Dundas/Eighth Line",,,  43.493655, -79.713214,,,1,,America/Toronto,0,,
place_dun9th,,"Dundas/Ninth Line",,,  43.508252, -79.697366,,,1,,America/Toronto,0,,
place_dunack,,"Dundas/Aukland",,,  43.638558, -79.537996,,,1,,America/Toronto,0,,
place_dunbil,,"Dundas/Billingham",,,  43.630471, -79.549163,,,1,,America/Toronto,0,,
place_duncaw,,"Dundas/Cawthra",,,  43.594646, -79.599838,,,1,,America/Toronto,0,,
place_duncgg,,"Dundas/Cedarglen",,,  43.560410, -79.639163,,,1,,America/Toronto,0,,
place_duncli,,"Dundas/Cliff",,,  43.587613, -79.607942,,,1,,America/Toronto,0,,
place_duncly,,"Dundas/Clayhill",,,  43.570574, -79.627715,,,1,,America/Toronto,0,,
place_duncon,,"Dundas/Confederation",,,  43.577578, -79.619456,,,1,,America/Toronto,0,,
place_dundix,,"Dundas/Dixie",,,  43.609306, -79.583885,,,1,,America/Toronto,0,,
place_dunemp,,"Dundas/Erin Mills Pky",,,  43.536857, -79.666043,,,1,,America/Toronto,0,,
place_dunese,,"Dundas EB/Erindale Station Rd",,,  43.556575, -79.643585,,,1,,America/Toronto,0,,
place_dunesw,,"Dundas WB/Erindale Station Rd",,,  43.556678, -79.643786,,,1,,America/Toronto,0,,
place_dungle,,"Dundas/Glen Erin",,,  43.530787, -79.672910,,,1,,America/Toronto,0,,
place_dunhai,,"Dundas/Haines",,,  43.597677, -79.596683,,,1,,America/Toronto,0,,
place_dunhen,,"Dundas/Hensall",,,  43.589870, -79.604681,,,1,,America/Toronto,0,,
place_dunhur,,"Dundas/Hurontario",,,  43.580252, -79.616410,,,1,,America/Toronto,0,,
place_dunisl,,"Dundas/Islington Ave",,,  43.651365, -79.526376,,,1,,America/Toronto,0,,
place_dunmav,,"Dundas/Mavis",,,  43.565963, -79.632896,,,1,,America/Toronto,0,,
place_dunmis,,"Dundas/Mississauga Rd",,,  43.542568, -79.659345,,,1,,America/Toronto,0,,
place_dunnei,,"Dundas/Neilson",,,  43.627269, -79.562317,,,1,,America/Toronto,0,,
place_dunoca,,"Dundas/Old Carriage",,,  43.555259, -79.645222,,,1,,America/Toronto,0,,
place_dunrid,,"Dundas/Ridgeway",,,  43.517751, -79.687102,,,1,,America/Toronto,0,,
place_dunsha,,"Dundas/Shaver",,,  43.632133, -79.544660,,,1,,America/Toronto,0,,
place_dunstf,,"Dundas/Stanfield",,,  43.603381, -79.590467,,,1,,America/Toronto,0,,
place_dunsum,,"Dundas/Summerville",,,  43.622358, -79.569905,,,1,,America/Toronto,0,,
place_duntom,,"Dundas/Tomken",,,  43.600538, -79.593556,,,1,,America/Toronto,0,,
place_duntra,,"Dundas/Trafalgar",,,  43.487884, -79.719631,,,1,,America/Toronto,0,,
place_dunwch,,"Dundas/W Churchill",,,  43.522811, -79.681660,,,1,,America/Toronto,0,,
place_dunwdc,,"Dundas/Woodchester",,,  43.527068, -79.676741,,,1,,America/Toronto,0,,
place_dunwdl,,"Dundas/Credit Woodlands",,,  43.551718, -79.648817,,,1,,America/Toronto,0,,
place_dunwha,,"Dundas/Wharton Way",,,  43.619034, -79.573357,,,1,,America/Toronto,0,,
place_dunwol,,"Dundas/Wolfedale",,,  43.563120, -79.636168,,,1,,America/Toronto,0,,
place_dxmall,,"Dixie Mall Layby",,,  43.593568, -79.565944,,,1,,America/Toronto,0,,
place_dxncar,,"Dixon/Carlingview",,,  43.686739, -79.595526,,,1,,America/Toronto,0,,
place_ecb9th,,"Erin Centre Blvd/Ninth Line",,,  43.539872, -79.739722,,,1,,America/Toronto,0,,
place_ecbchm,,"Erin Ctre Blvd/Churchill Meadows",,,  43.543287, -79.735912,,,1,,America/Toronto,0,,
place_ecbemp,,"Erin Centre Blvd/Erin Mills Pky",,,  43.561807, -79.710774,,,1,,America/Toronto,0,,
place_ecbetn,,"Erin Centre Blvd/EMTC Access Rd",,,  43.560176, -79.714671,,,1,,America/Toronto,0,,
place_ecbgle,,"Erin Centre Blvd/Glen Erin",,,  43.557705, -79.717547,,,1,,America/Toronto,0,,
place_ecbmis,,"Erin Centre Blvd/Mississauga Rd",,,  43.573456, -79.702562,,,1,,America/Toronto,0,,
place_ecbtth,,"Erin Centre Blvd/Tenth Line",,,  43.547734, -79.727662,,,1,,America/Toronto,0,,
place_ecbwch,,"Erin Centre Blvd/W Churchill Blv",,,  43.552974, -79.722810,,,1,,America/Toronto,0,,
place_edwken,,"Edwards/Kennedy",,,  43.640843, -79.675225,,,1,,America/Toronto,0,,
place_edwkwy,,"Edwards/Kenway",,,  43.636844, -79.679776,,,1,,America/Toronto,0,,
place_egl27h,,"27 Hwy/Eglinton",,,  43.671861, -79.571275,,,1,,America/Toronto,0,,
place_egl9th,,"Eglinton/Ninth Line",,,  43.534875, -79.733242,,,1,,America/Toronto,0,,
place_eglcha,,"Eglinton/The Chase",,,  43.565425, -79.699515,,,1,,America/Toronto,0,,
place_eglchm,,"Eglinton/Churchill Meadows",,,  43.538380, -79.729405,,,1,,America/Toronto,0,,
place_eglcom,,"Eglinton/Commerce",,,  43.662491, -79.591069,,,1,,America/Toronto,0,,
place_eglcre,,"Eglinton/Creditview",,,  43.577913, -79.685251,,,1,,America/Toronto,0,,
place_eglcrk,,"Eglinton/Creekbank",,,  43.641276, -79.614489,,,1,,America/Toronto,0,,
place_eglcvr,,"Eglinton/Credit Valley",,,  43.562287, -79.703012,,,1,,America/Toronto,0,,
place_egldix,,"Eglinton/Dixie",,,  43.635732, -79.620716,,,1,,America/Toronto,0,,
place_egleam,,"Eglinton/East Mill",,,  43.580696, -79.682229,,,1,,America/Toronto,0,,Used for annual Carassauga Festival
place_eglemp,,"Eglinton/Erin Mills Pky",,,  43.558844, -79.706739,,,1,,America/Toronto,0,,
place_eglexp,,"Eglinton/Explorer",,,  43.659786, -79.594184,,,1,,America/Toronto,0,,
place_eglgle,,"Eglinton/Glen Erin",,,  43.553970, -79.712067,,,1,,America/Toronto,0,,
place_eglgui,,"Eglinton/Guildwood",,,  43.594935, -79.666223,,,1,,America/Toronto,0,,
place_eglhur,,"Eglinton/Hurontario",,,  43.606791, -79.652925,,,1,,America/Toronto,0,,
place_eglken,,"Eglinton/Kennedy",,,  43.616370, -79.642202,,,1,,America/Toronto,0,,
place_eglkgd,,"Eglinton/Kinsgbridge",,,  43.602533, -79.657654,,,1,,America/Toronto,0,,
place_eglkim,,"Eglinton/Kimbermount",,,  43.551614, -79.714693,,,1,,America/Toronto,0,,
place_eglmat,,"Eglinton/Matheson",,,  43.668207, -79.586594,,,1,,America/Toronto,0,,
place_eglmav,,"Eglinton/Mavis",,,  43.592296, -79.669205,,,1,,America/Toronto,0,,
place_eglmet,,"Eglinton/Metcalfe",,,  43.556469, -79.709303,,,1,,America/Toronto,0,,
place_eglmis,,"Eglinton/Mississauga Rd",,,  43.568545, -79.695956,,,1,,America/Toronto,0,,
place_eglmlg,,"Eglinton/McLaughlin",,,  43.597228, -79.663645,,,1,,America/Toronto,0,,
place_eglorb,,"Eglinton/Orbitor",,,  43.655771, -79.598183,,,1,,America/Toronto,0,,
place_eglren,,"Eglinton/Renforth",,,  43.666120, -79.587499,,,1,,America/Toronto,0,,
place_eglrid,,"Eglinton/Ridgeway",,,  43.539599, -79.728093,,,1,,America/Toronto,0,,
place_eglsat,,"Eglinton/Satellite",,,  43.651646, -79.603062,,,1,,America/Toronto,0,,
