route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
126,25OC27-CPBlock-Weekday-11,28926645,126 E Express Burnhamthorpe Exp,,0,2713955,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926646,126 E Express Burnhamthorpe Exp,,0,2713955,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926647,126 W Express Burnhamthorpe Exp,,1,2713955,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926648,126 E Express Burnhamthorpe Exp,,0,2713955,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926649,126 W Express Burnhamthorpe Exp,,1,2713954,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926650,126 E Express Burnhamthorpe Exp,,0,2713954,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926651,126 W Express Burnhamthorpe Exp,,1,2713954,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926652,126 E Express Burnhamthorpe Exp,,0,2713954,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926653,126 E Express Burnhamthorpe Exp,,0,2713954,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926654,126 W Express Burnhamthorpe Exp,,1,2713953,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926655,126 W Express Burnhamthorpe Exp,,1,2713953,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926656,126 E Express Burnhamthorpe Exp,,0,2713953,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926657,126 E Express Burnhamthorpe Exp,,0,2713953,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926658,126 E Express Burnhamthorpe Exp,,0,2713953,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926659,126 W Express Burnhamthorpe Exp,,1,2713952,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926660,126 E Express Burnhamthorpe Exp,,0,2713952,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926661,126 E Express Burnhamthorpe Exp,,0,2713952,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926662,126 W Express Burnhamthorpe Exp,,1,2713952,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926663,126 W Express Burnhamthorpe Exp,,1,2713951,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926664,126 W Express Burnhamthorpe Exp,,1,2713951,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926665,126 E Express Burnhamthorpe Exp,,0,2713951,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926666,126 E Express Burnhamthorpe Exp,,0,2713951,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926667,126 W Express Burnhamthorpe Exp,,1,2713950,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926668,126 W Express Burnhamthorpe Exp,,1,2713950,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926669,126 E Express Burnhamthorpe Exp,,0,2713950,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926670,126 E Express Burnhamthorpe Exp,,0,2713950,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926671,126 W Express Burnhamthorpe Exp,,1,2713949,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926672,126 W Express Burnhamthorpe Exp,,1,2713949,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926673,126 E Express Burnhamthorpe Exp,,0,2713949,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926674,126 W Express Burnhamthorpe Exp,,1,2713948,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926675,126 W Express Burnhamthorpe Exp,,1,2713948,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926676,126 E Express Burnhamthorpe Exp,,0,2713948,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926677,126 E Express Burnhamthorpe Exp,,0,2713948,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926678,126 W Express Burnhamthorpe Exp,,1,2713947,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926679,126 W Express Burnhamthorpe Exp,,1,2713947,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926680,126 E Express Burnhamthorpe Exp,,0,2713947,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926681,126 W Express Burnhamthorpe Exp,,1,2713946,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926682,126 W Express Burnhamthorpe Exp,,1,2713946,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926683,126 E Express Burnhamthorpe Exp,,0,2713946,1260011,1,1
126,25OC27-CPBlock-Weekday-11,28926684,126 W Express Burnhamthorpe Exp,,1,2713945,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926685,126 W Express Burnhamthorpe Exp,,1,2713945,1260007,1,1
126,25OC27-CPBlock-Weekday-11,28926686,126 E Express Burnhamthorpe Exp,,0,2713945,1260011,1,1
44,25OC27-CPBlock-Weekday-11,28926687,44 S Mississauga Road To Utm,,1,2715901,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926688,44 S Mississauga Road To Utm,,1,2715901,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926689,44 S Mississauga Road To Utm,,1,2715901,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926690,44 S Mississauga Road To Utm,,1,2715901,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926691,44 N Mississauga Road To Meadowvale,,0,2715901,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926692,44 N Mississauga Road To Meadowvale,,0,2715901,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926693,44 N Mississauga Road To Meadowvale,,0,2715901,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926694,44 N Mississauga Road To Meadowvale,,0,2715901,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926695,44 N Mississauga Road To Meadowvale,,0,2715901,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926696,44 S Mississauga Road To Utm,,1,2715901,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926697,44 N Mississauga Road To Meadowvale,,0,2715901,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926698,44 S Mississauga Road To Utm,,1,2713968,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926699,44 N Mississauga Road To Meadowvale,,0,2713968,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926700,44 S Mississauga Road To Utm,,1,2713968,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926701,44 S Mississauga Road To Utm,,1,2713968,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926702,44 S Mississauga Road To Utm,,1,2713968,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926703,44 S Mississauga Road To Utm,,1,2713968,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926704,44 S Mississauga Road To Utm,,1,2713968,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926705,44 N Mississauga Road To Meadowvale,,0,2713968,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926706,44 N Mississauga Road To Meadowvale,,0,2713968,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926707,44 N Mississauga Road To Meadowvale,,0,2713968,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926708,44 N Mississauga Road To Meadowvale,,0,2713968,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926709,44 S Mississauga Road To Utm,,1,2715901,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926710,44 N Mississauga Road To Meadowvale,,0,2713968,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926711,44 N Mississauga Road To Meadowvale,,0,2715901,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926712,44 S Mississauga Road To Utm,,1,2713968,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926713,44 S Mississauga Road To Utm,,1,2715901,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926714,44 N Mississauga Road To Meadowvale,,0,2713968,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926715,44 S Mississauga Road To Utm,,1,2713968,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926716,44 N Mississauga Road To Meadowvale,,0,2715901,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926717,44 S Mississauga Road To Utm,,1,2715901,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926718,44 S Mississauga Road To Utm,,1,2713967,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926719,44 S Mississauga Road To Utm,,1,2713967,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926720,44 S Mississauga Road To Utm,,1,2713967,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926721,44 N Mississauga Road To Meadowvale,,0,2713968,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926722,44 N Mississauga Road To Meadowvale,,0,2713967,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926723,44 N Mississauga Road To Meadowvale,,0,2713967,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926724,44 N Mississauga Road To Meadowvale,,0,2713967,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926725,44 N Mississauga Road To Meadowvale,,0,2713967,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926726,44 S Mississauga Road To Utm,,1,2713967,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926727,44 S Mississauga Road To Utm,,1,2713967,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926728,44 N Mississauga Road To Meadowvale,,0,2715901,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926729,44 S Mississauga Road To Utm,,1,2713968,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926730,44 N Mississauga Road To Meadowvale,,0,2713967,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926731,44 S Mississauga Road To Utm,,1,2713967,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926732,44 S Mississauga Road To Utm,,1,2715901,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926733,44 N Mississauga Road To Meadowvale,,0,2713968,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926734,44 N Mississauga Road To Meadowvale,,0,2715901,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926735,44 S Mississauga Road To Utm,,1,2713968,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926736,44 S Mississauga Road To Utm,,1,2713966,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926737,44 S Mississauga Road To Utm,,1,2713966,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926738,44 S Mississauga Road To Utm,,1,2713966,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926739,44 S Mississauga Road To Utm,,1,2713966,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926740,44 N Mississauga Road To Meadowvale,,0,2713967,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926741,44 N Mississauga Road To Meadowvale,,0,2713966,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926742,44 N Mississauga Road To Meadowvale,,0,2713966,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926743,44 N Mississauga Road To Meadowvale,,0,2713966,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926744,44 N Mississauga Road To Meadowvale,,0,2713966,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926745,44 N Mississauga Road To Meadowvale,,0,2713966,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926746,44 S Mississauga Road To Utm,,1,2713966,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926747,44 N Mississauga Road To Meadowvale,,0,2713966,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926748,44 S Mississauga Road To Utm,,1,2713967,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926749,44 S Mississauga Road To Utm,,1,2713966,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926750,44 N Mississauga Road To Meadowvale,,0,2715901,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926751,44 N Mississauga Road To Meadowvale,,0,2713966,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926752,44 N Mississauga Road To Meadowvale,,0,2713968,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926753,44 S Mississauga Road To Utm,,1,2715901,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926754,44 S Mississauga Road To Utm,,1,2715902,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926755,44 S Mississauga Road To Utm,,1,2713966,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926756,44 S Mississauga Road To Utm,,1,2713968,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926757,44 S Mississauga Road To Utm,,1,2715901,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926758,44 S Mississauga Road To Utm,,1,2713967,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926759,44 N Mississauga Road To Meadowvale,,0,2713967,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926760,44 N Mississauga Road To Meadowvale,,0,2715901,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926761,44 N Mississauga Road To Meadowvale,,0,2713968,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926762,44 N Mississauga Road To Meadowvale,,0,2713966,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926763,44 S Mississauga Road To Utm,,1,2715902,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926764,44 S Mississauga Road To Utm,,1,2713966,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926765,44 S Mississauga Road To Utm,,1,2713967,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926766,44 S Mississauga Road To Utm,,1,2715901,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926767,44 N Mississauga Road To Meadowvale,,0,2713966,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926768,44 N Mississauga Road To Meadowvale,,0,2713968,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926769,44 N Mississauga Road To Meadowvale,,0,2713967,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926770,44 S Mississauga Road To Utm,,1,2713968,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926771,44 S Mississauga Road To Utm,,1,2713965,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926772,44 S Mississauga Road To Utm,,1,2713965,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926773,44 S Mississauga Road To Utm,,1,2713965,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926774,44 S Mississauga Road To Utm,,1,2713965,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926775,44 S Mississauga Road To Utm,,1,2713965,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926776,44 S Mississauga Road To Utm,,1,2713965,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926777,44 N Mississauga Road To Meadowvale,,0,2713965,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926778,44 N Mississauga Road To Meadowvale,,0,2713965,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926779,44 N Mississauga Road To Meadowvale,,0,2713965,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926780,44 N Mississauga Road To Meadowvale,,0,2713965,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926781,44 N Mississauga Road To Meadowvale,,0,2713965,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926782,44 N Mississauga Road To Meadowvale,,0,2713965,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926783,44 N Mississauga Road To Meadowvale,,0,2713965,440137,1,1
44,25OC27-CPBlock-Weekday-11,28926784,44 S Mississauga Road To Utm,,1,2713965,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926785,44 S Mississauga Road To Utm,,1,2713965,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926786,44 S Mississauga Road To Utm,,1,2713965,440139,1,1
44,25OC27-CPBlock-Weekday-11,28926787,44 N Mississauga Road To Meadowvale,,0,2713965,440137,1,1
101,25OC27-CPBlock-Weekday-11,28926788,101 W Express Dundas Exp,,1,2716085,1010256,1,1
101,25OC27-CPBlock-Weekday-11,28926789,101A W Express Dundas Exp,,1,2716086,1010257,1,1
101,25OC27-CPBlock-Weekday-11,28926790,101A W Express Dundas Exp,,1,2716087,1010257,1,1
101,25OC27-CPBlock-Weekday-11,28926791,101 W Express Dundas Exp,,1,2716088,1010256,1,1
101,25OC27-CPBlock-Weekday-11,28926792,101A W Express Dundas Exp,,1,2716090,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926793,101 W Express Dundas Exp,,1,2716089,1010256,1,1
101,25OC27-CPBlock-Weekday-11,28926794,101A W Express Dundas Exp,,1,2716091,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926795,101 W Express Dundas Exp,,1,2716092,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926796,101A W Express Dundas Exp,,1,2716085,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926797,101 W Express Dundas Exp,,1,2716238,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926798,101A W Express Dundas Exp,,1,2716088,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926799,101 W Express Dundas Exp,,1,2716087,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926800,101A W Express Dundas Exp,,1,2716093,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926801,101 W Express Dundas Exp,,1,2716090,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926802,101A W Express Dundas Exp,,1,2716089,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926803,101 W Express Dundas Exp,,1,2716091,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926804,101 W Express Dundas Exp,,1,2716092,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926805,101 W Express Dundas Exp,,1,2716238,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926806,101 W Express Dundas Exp,,1,2716088,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926807,101 W Express Dundas Exp,,1,2716084,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926808,101 W Express Dundas Exp,,1,2716093,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926809,101 W Express Dundas Exp,,1,2716089,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926810,101 W Express Dundas Exp,,1,2716092,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926811,101 W Express Dundas Exp,,1,2716238,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926812,101 W Express Dundas Exp,,1,2716088,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926813,101 W Express Dundas Exp,,1,2716084,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926814,101A W Express Dundas Exp,,1,2716093,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926815,101 W Express Dundas Exp,,1,2717017,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926816,101A W Express Dundas Exp,,1,2716092,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926817,101 W Express Dundas Exp,,1,2717019,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926818,101A W Express Dundas Exp,,1,2716094,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926819,101 W Express Dundas Exp,,1,2716088,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926820,101A W Express Dundas Exp,,1,2716095,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926821,101 W Express Dundas Exp,,1,2716084,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926822,101A W Express Dundas Exp,,1,2716096,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926823,101 W Express Dundas Exp,,1,2716093,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926824,101A W Express Dundas Exp,,1,2717017,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926825,101 W Express Dundas Exp,,1,2716092,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926826,101A W Express Dundas Exp,,1,2717019,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926827,101 W Express Dundas Exp,,1,2716094,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926828,101A W Express Dundas Exp,,1,2716099,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926829,101 W Express Dundas Exp,,1,2716098,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926830,101A W Express Dundas Exp,,1,2716084,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926831,101 W Express Dundas Exp,,1,2716095,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926832,101A W Express Dundas Exp,,1,2716093,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926833,101 W Express Dundas Exp,,1,2716096,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926834,101A W Express Dundas Exp,,1,2716097,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926835,101 W Express Dundas Exp,,1,2717017,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926836,101A W Express Dundas Exp,,1,2716092,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926837,101 W Express Dundas Exp,,1,2717019,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926838,101A W Express Dundas Exp,,1,2716094,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926839,101 W Express Dundas Exp,,1,2716099,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926840,101A W Express Dundas Exp,,1,2716095,1010254,1,1
101,25OC27-CPBlock-Weekday-11,28926841,101 W Express Dundas Exp,,1,2716096,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926842,101 W Express Dundas Exp,,1,2716097,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926843,101 W Express Dundas Exp,,1,2716092,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926844,101 W Express Dundas Exp,,1,2716099,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926845,101 W Express Dundas Exp,,1,2716095,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926846,101 W Express Dundas Exp,,1,2716097,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926847,101 W Express Dundas Exp,,1,2716092,1010255,1,1
101,25OC27-CPBlock-Weekday-11,28926848,101A E Express Dundas Exp,,0,2716086,1010249,1,1
101,25OC27-CPBlock-Weekday-11,28926849,101A E Express Dundas Exp,,0,2716088,1010249,1,1
101,25OC27-CPBlock-Weekday-11,28926850,101A E Express Dundas Exp,,0,2716089,1010249,1,1
101,25OC27-CPBlock-Weekday-11,28926851,101A E Express Dundas Exp,,0,2716092,1010249,1,1
101,25OC27-CPBlock-Weekday-11,28926852,101A E Express Dundas Exp,,0,2716086,1010253,1,1
101,25OC27-CPBlock-Weekday-11,28926853,101A E Express Dundas Exp,,0,2716087,1010253,1,1
101,25OC27-CPBlock-Weekday-11,28926854,101A E Express Dundas Exp,,0,2716090,1010253,1,1
101,25OC27-CPBlock-Weekday-11,28926855,101A E Express Dundas Exp,,0,2716091,1010253,1,1
101,25OC27-CPBlock-Weekday-11,28926856,101A E Express Dundas Exp,,0,2716085,1010253,1,1
101,25OC27-CPBlock-Weekday-11,28926857,101A E Express Dundas Exp,,0,2716088,1010253,1,1
101,25OC27-CPBlock-Weekday-11,28926858,101A E Express Dundas Exp,,0,2716094,1010253,1,1
101,25OC27-CPBlock-Weekday-11,28926859,101A E Express Dundas Exp,,0,2716095,1010253,1,1
